ID OR;OPERADOR DE RED;ID SIC  COMERCIALIZADOR;COMERCIALIZADOR;Nivel;Tipo Red;Comb, NT;Dueño Red;Hora; Gm,i,j ; PR n,m,i,j ; Tm ; Dn,m ; Cv m,i,j ; Rm,i ; (CUv n,m,i,j)  
34;EPSA;BIAC;BIA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 306,7400 ; 59,8400 ; 55,9500 ; 208,4100 ; 27,0900 ; 23,6100 ; 681,6500 
34;EPSA;BIAC;BIA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 306,7400 ; 59,8400 ; 55,9500 ; 243,0000 ; 27,0900 ; 23,6100 ; 716,2300 
34;EPSA;BIAC;BIA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 306,7400 ; 59,8400 ; 55,9500 ; 277,5900 ; 27,0900 ; 23,6100 ; 750,8200 
34;EPSA;BIAC;BIA;2;N/A;N/A;N/A;25; 306,7400 ; 25,3800 ; 55,9500 ; 165,3700 ; 27,0900 ; 23,6100 ; 604,1400 
34;EPSA;BIAC;BIA;3;N/A;N/A;N/A;25; 306,7400 ; 21,8100 ; 55,9500 ; 96,7000 ; 27,0900 ; 23,6100 ; 531,9000 
3;CEDENAR;BIAC;BIA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 299,2800 ; 59,5600 ; 55,9500 ; 221,3000 ; 68,9000 ; 23,6100 ; 728,6100 
3;CEDENAR;BIAC;BIA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 299,2800 ; 59,5600 ; 55,9500 ; 249,4400 ; 68,9000 ; 23,6100 ; 756,7500 
3;CEDENAR;BIAC;BIA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 299,2800 ; 59,5600 ; 55,9500 ; 277,5900 ; 68,9000 ; 23,6100 ; 784,8900 
3;CEDENAR;BIAC;BIA;2;N/A;N/A;N/A;25; 299,2800 ; 20,4800 ; 55,9500 ; 165,3700 ; 68,9800 ; 23,6100 ; 633,6700 
3;CEDENAR;BIAC;BIA;3;N/A;N/A;N/A;25; 299,2800 ; 14,4600 ; 55,9500 ; 96,7000 ; 52,0400 ; 23,6100 ; 542,0500 
4;CEDELCA;BIAC;BIA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 303,9100 ; 66,9000 ; 55,9500 ; 185,7300 ; 30,1700 ; 23,6100 ; 666,2700 
4;CEDELCA;BIAC;BIA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 303,9100 ; 66,9000 ; 55,9500 ; 231,6600 ; 30,1700 ; 23,6100 ; 712,2000 
4;CEDELCA;BIAC;BIA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 303,9100 ; 66,9000 ; 55,9500 ; 277,5900 ; 30,1700 ; 23,6100 ; 758,1300 
4;CEDELCA;BIAC;BIA;2;N/A;N/A;N/A;25; 303,9100 ; 26,8900 ; 55,9500 ; 165,3700 ; 30,1700 ; 23,6100 ; 605,9100 
4;CEDELCA;BIAC;BIA;3;N/A;N/A;N/A;25; 303,9100 ; 22,8500 ; 55,9500 ; 96,7000 ; 30,1700 ; 23,6100 ; 533,2000 
34;EPSA;CETC;CETSA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;286,91;56,9; 55,9536 ;277,59;28,44; 27,5200 ; 733,3136 
34;EPSA;CETC;CETSA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 286,9100 ; 56,9000 ; 55,9536 ;208,4; 28,44 ; 27,5200 ; 664,1236 
34;EPSA;CETC;CETSA;2;N/A;N/A;N/A;25; 286,9100 ;24,31; 55,9536 ;165,37;28,44; 27,5200 ; 588,5036 
34;EPSA;CETC;CETSA;3;N/A;N/A;N/A;25; 286,9100 ;20,93; 55,9536 ;96,7;28,44; 27,5200 ; 516,4536 
26;ENERTOLIMA;CETC;CETSA;1;AEREA;NIVEL 1-2;100% OPERADOR;25;287,71;73,81; 55,9536 ;288,03;134,02; 27,5200 ; 867,0436 
26;ENERTOLIMA;CETC;CETSA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 287,7100 ; 73,8100 ; 55,9536 ;187,11; 134,0200 ; 27,5200 ; 766,1236 
26;ENERTOLIMA;CETC;CETSA;2;N/A;N/A;N/A;25; 287,7100 ;34,08; 55,9536 ;186,43;24,05; 27,5200 ; 615,7436 
26;ENERTOLIMA;CETC;CETSA;3;N/A;N/A;N/A;25; 287,7100 ;25,76; 55,9536 ;117,29;24,05; 27,5200 ; 538,2836 
23;ELECTROHUILA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 358,1900 ; 75,6900 ; 55,9536 ; 288,0300 ; 43,0200 ; 22,9500 ; 843,8336 
23;ELECTROHUILA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 358,1900 ; 75,6900 ; 55,9536 ; 236,6200 ; 43,0200 ; 22,9500 ; 792,4236 
23;ELECTROHUILA;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 358,1900 ; 30,4900 ; 55,9536 ; 186,4300 ; 55,4500 ; 22,9500 ; 709,4636 
23;ELECTROHUILA;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 358,1900 ; 23,7300 ; 55,9536 ; 117,2900 ; 52,8600 ; 22,9500 ; 630,9736 
25;ELECTROMETA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 399,2100 ; 77,4000 ; 55,9536 ; 272,4500 ; 20,1400 ; 22,9500 ; 848,1036 
25;ELECTROMETA;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 399,2100 ; 77,4000 ; 55,9536 ; 236,8800 ; 20,1400 ; 22,9500 ; 812,5336 
25;ELECTROMETA;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 399,2100 ; 32,5400 ; 55,9536 ; 185,5400 ; 67,1400 ; 22,9500 ; 763,3336 
25;ELECTROMETA;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 399,2100 ; 25,3500 ; 55,9536 ; 89,7600 ; 20,1400 ; 22,9500 ; 613,3636 
5;CENS;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 325,2600 ; 67,9400 ; 55,9536 ; 315,7000 ; 145,0600 ; 31,0300 ; 940,9436 
5;CENS;ETTC;ENERTOTAL;1;AEREA;NIVEL 1-2;100% USUARIO;25; 325,2600 ; 67,9400 ; 55,9536 ; 262,7200 ; 145,0600 ; 31,0300 ; 887,9636 
5;CENS;ETTC;ENERTOTAL;2;N/A;N/A;N/A;25; 325,2600 ; 22,7500 ; 55,9536 ; 206,0700 ; 122,0100 ; 31,0300 ; 763,0736 
5;CENS;ETTC;ENERTOTAL;3;N/A;N/A;N/A;25; 325,2600 ; 23,3200 ; 55,9536 ; 90,6700 ; 96,7800 ; 31,0300 ; 623,0136 
36;EDEQ;BIAC;BIA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 308,5400 ; 59,8300 ; 55,9500 ; 264,8000 ; 106,9100 ; 23,6100 ; 819,6400 
36;EDEQ;BIAC;BIA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 308,5400 ; 59,8300 ; 55,9500 ; 290,2500 ; 106,9100 ; 23,6100 ; 845,1000 
36;EDEQ;BIAC;BIA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 308,5400 ; 59,8300 ; 55,9500 ; 315,7000 ; 106,9100 ; 23,6100 ; 870,5500 
36;EDEQ;BIAC;BIA;2;N/A;N/A;N/A;25; 308,5400 ; 25,6300 ; 55,9500 ; 206,0700 ; 26,7300 ; 23,6100 ; 646,5400 
36;EDEQ;BIAC;BIA;3;N/A;N/A;N/A;25; 308,5400 ; 19,6300 ; 55,9500 ; 90,6700 ; 63,2800 ; 23,6100 ; 561,6900 
2;CHEC;BIAC;BIA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 304,6400 ; 59,8800 ; 55,9500 ; 241,1100 ; 97,0500 ; 23,6100 ; 782,2500 
2;CHEC;BIAC;BIA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 304,6400 ; 59,8800 ; 55,9500 ; 278,4100 ; 97,0500 ; 23,6100 ; 819,5500 
2;CHEC;BIAC;BIA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 304,6400 ; 59,8800 ; 55,9500 ; 315,7000 ; 97,0500 ; 23,6100 ; 856,8500 
2;CHEC;BIAC;BIA;2;N/A;N/A;N/A;25; 304,6400 ; 27,5600 ; 55,9500 ; 206,0700 ; 28,6000 ; 23,6100 ; 646,4400 
2;CHEC;BIAC;BIA;3;N/A;N/A;N/A;25; 304,6400 ; 20,5800 ; 55,9500 ; 90,6700 ; 28,6000 ; 23,6100 ; 524,0500 
10;CETSA;BIAC;BIA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 309,5000 ; 57,3900 ; 55,9500 ; 223,9700 ; 26,2100 ; 23,6100 ; 696,6300 
10;CETSA;BIAC;BIA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 309,5000 ; 57,3900 ; 55,9500 ; 250,7800 ; 26,2100 ; 23,6100 ; 723,4400 
10;CETSA;BIAC;BIA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 309,5000 ; 57,3900 ; 55,9500 ; 277,5900 ; 26,2100 ; 23,6100 ; 750,2500 
10;CETSA;BIAC;BIA;2;N/A;N/A;N/A;25; 309,5000 ; 24,5300 ; 55,9500 ; 165,3700 ; 97,8300 ; 23,6100 ; 676,7900 
10;CETSA;BIAC;BIA;3;N/A;N/A;N/A;25; 309,5000 ; 18,9300 ; 55,9500 ; 96,7000 ; 95,1000 ; 23,6100 ; 599,8000 
46;EMCARTAGO;BIAC;BIA;1;AEREA;NIVEL 1-2;100% USUARIO;25; 310,3400 ; 64,1900 ; 55,9500 ; 238,9300 ; 31,6500 ; 23,6100 ; 724,6800 
46;EMCARTAGO;BIAC;BIA;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 310,3400 ; 64,1900 ; 55,9500 ; 258,2600 ; 31,6500 ; 23,6100 ; 744,0100 
46;EMCARTAGO;BIAC;BIA;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 310,3400 ; 64,1900 ; 55,9500 ; 277,5900 ; 31,6500 ; 23,6100 ; 763,3300 
46;EMCARTAGO;BIAC;BIA;2;N/A;N/A;N/A;25; 310,3400 ; 23,1800 ; 55,9500 ; 165,3700 ; 31,6500 ; 23,6100 ; 610,1100 
46;EMCARTAGO;BIAC;BIA;3;N/A;N/A;N/A;25; 310,3400 ; 19,4300 ; 55,9500 ; 96,7000 ; 31,6500 ; 23,6100 ; 537,6900 
34;EPSA;EPMC;EPM;1;AEREA;NIVEL 1-2;100% OPERADOR;25;295,07;58,04; 55,9536 ;277,59;25,04; 26,0000 ; 737,6936 
34;EPSA;EPMC;EPM;1;AEREA;NIVEL 1-2;100% USUARIO;25; 295,0700 ; 58,0400 ; 55,9536 ;207,28; 25,0400 ; 26,0000 ; 667,3836 
34;EPSA;EPMC;EPM;2;N/A;N/A;N/A;25; 295,0700 ;24,69; 55,9536 ;165,37; 25,0400 ; 26,0000 ; 592,1236 
34;EPSA;EPMC;EPM;3;N/A;N/A;N/A;25; 295,0700 ;21,24; 55,9536 ;96,7; 25,0400 ; 26,0000 ; 520,0036 
45;EMCALI;EPMC;EPM;1;AEREA;NIVEL 1-2;100% OPERADOR;25;292,33;49,2; 55,9536 ;277,59;22,11; 26,0000 ; 723,1836 
45;EMCALI;EPMC;EPM;1;AEREA;NIVEL 1-2;100% USUARIO;25; 292,3300 ; 49,2000 ; 55,9536 ;246,29; 22,1100 ; 26,0000 ; 691,8836 
45;EMCALI;EPMC;EPM;2;N/A;N/A;N/A;25; 292,3300 ;22,8; 55,9536 ;165,37; 22,1100 ; 26,0000 ; 584,5636 
45;EMCALI;EPMC;EPM;3;N/A;N/A;N/A;25; 292,3300 ;21,31; 55,9536 ;96,7; 22,1100 ; 26,0000 ; 514,4036 
81;CODENSA-EEC;EPMC;EPM;1;AEREA;NIVEL 1-2;100% OPERADOR;25;291,71;59,48; 55,9536 ;288,03;24,57; 26,0000 ; 745,7436 
81;CODENSA-EEC;EPMC;EPM;1;AEREA;NIVEL 1-2;100% USUARIO;25; 291,7100 ; 59,4800 ; 55,9536 ;238,3; 24,5700 ; 26,0000 ; 696,0136 
81;CODENSA-EEC;EPMC;EPM;2;N/A;N/A;N/A;25; 291,7100 ;20,41; 55,9536 ;186,43; 24,5700 ; 26,0000 ; 605,0736 
81;CODENSA-EEC;EPMC;EPM;3;N/A;N/A;N/A;25; 291,7100 ;19,83; 55,9536 ;117,29; 24,5700 ; 26,0000 ; 535,3536 
46;EMCARTAGO;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% USUARIO;25; 334,2200 ; 67,7900 ; 55,9536 ; 238,9300 ; 36,4300 ; 30,5000 ; 763,8236 
46;EMCARTAGO;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 334,2200 ; 67,7900 ; 55,9536 ; 258,2600 ; 36,4300 ; 30,5000 ; 783,1536 
46;EMCARTAGO;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 334,2200 ; 67,7900 ; 55,9536 ; 277,5900 ; 36,4300 ; 30,5000 ; 802,4836 
46;EMCARTAGO;ENBC;ENERBIT;2;N/A;N/A;N/A;25; 334,2200 ; 24,1700 ; 55,9536 ; 165,3700 ; 36,4300 ; 30,5000 ; 646,6436 
46;EMCARTAGO;ENBC;ENERBIT;3;N/A;N/A;N/A;25; 334,2200 ; 20,1900 ; 55,9536 ; 96,7000 ; 36,4300 ; 30,5000 ; 573,9936 
36;EDEQ;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% USUARIO;25; 266,7400 ; 53,1400 ; 55,9536 ; 264,8000 ; 111,6500 ; 30,5000 ; 782,7836 
36;EDEQ;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 266,7400 ; 53,1400 ; 55,9536 ; 290,2500 ; 111,6500 ; 30,5000 ; 808,2336 
36;EDEQ;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 266,7400 ; 53,1400 ; 55,9536 ; 315,7000 ; 111,6500 ; 30,5000 ; 833,6836 
36;EDEQ;ENBC;ENERBIT;2;N/A;N/A;N/A;25; 266,7400 ; 22,9400 ; 55,9536 ; 206,0700 ; 31,4700 ; 30,5000 ; 613,6736 
23;EDEQ;ENBC;ENERBIT;3;N/A;N/A;N/A;25; 269,7800 ; 19,9300 ; 55,9536 ; 117,2900 ; 109,7500 ; 30,5000 ; 603,2036 
23;ELECTROHUILA;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% USUARIO;25; 269,7800 ; 60,7000 ; 55,9536 ; 236,6200 ; 99,9100 ; 30,5000 ; 753,4636 
23;ELECTROHUILA;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 269,7800 ; 60,7000 ; 55,9536 ; 262,3300 ; 81,0900 ; 30,5000 ; 760,3536 
23;ELECTROHUILA;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 269,7800 ; 60,7000 ; 55,9536 ; 288,0300 ; 99,9100 ; 30,5000 ; 804,8736 
23;ELECTROHUILA;ENBC;ENERBIT;2;N/A;N/A;N/A;25; 269,7800 ; 25,2400 ; 55,9536 ; 186,4300 ; 112,3500 ; 30,5000 ; 680,2536 
23;ELECTROHUILA;ENBC;ENERBIT;3;N/A;N/A;N/A;25; 269,7800 ; 19,9300 ; 55,9536 ; 117,2900 ; 109,7500 ; 30,5000 ; 603,2036 
2;CHEC;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% USUARIO;25; 270,9400 ; 54,5400 ; 55,9536 ; 241,1100 ; 100,3900 ; 30,5000 ; 753,4336 
2;CHEC;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 270,9400 ; 54,5400 ; 55,9536 ; 278,4100 ; 100,3900 ; 30,5000 ; 790,7336 
2;CHEC;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 270,9400 ; 54,5400 ; 55,9536 ; 315,7000 ; 100,3900 ; 30,5000 ; 828,0236 
2;CHEC;ENBC;ENERBIT;2;N/A;N/A;N/A;25; 270,9400 ; 25,3000 ; 55,9536 ; 206,0700 ; 31,9400 ; 30,5000 ; 620,7036 
2;CHEC;ENBC;ENERBIT;3;N/A;N/A;N/A;25; 270,9400 ; 18,9800 ; 55,9536 ; 90,6700 ; 31,9400 ; 30,5000 ; 498,9836 
16;ESSA;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% USUARIO;25; 267,5000 ; 60,9700 ; 55,9536 ; 228,5700 ; 32,4700 ; 30,5000 ; 675,9636 
16;ESSA;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;50% OPERADOR;25; 267,5000 ; 60,9700 ; 55,9536 ; 272,1400 ; 32,4700 ; 30,5000 ; 719,5336 
16;ESSA;ENBC;ENERBIT;1;AEREA;NIVEL 1-2;100% OPERADOR;25; 267,5000 ; 60,9700 ; 55,9536 ; 315,7000 ; 32,4700 ; 30,5000 ; 763,0936 
16;ESSA;ENBC;ENERBIT;2;N/A;N/A;N/A;25; 267,5000 ; 22,6400 ; 55,9536 ; 206,0700 ; 32,4700 ; 30,5000 ; 615,1336 
16;ESSA;ENBC;ENERBIT;3;N/A;N/A;N/A;25; 267,5000 ; 17,3100 ; 55,9536 ; 90,6700 ; 32,4700 ; 30,5000 ; 494,4036 
19;ELECTROCAQUETA;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;315,7400;70,1900; 55,9536 ;55,9500;361,9800;22,8500;849,7500
19;ELECTROCAQUETA;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;315,7400;70,1900; 55,9536 ;55,9500;305,0700;22,8500;792,8400
19;ELECTROCAQUETA;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;315,7400;23,4900; 55,9536 ;55,9500;274,2500;22,8500;715,3200
19;;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;315,7400;18,4300; 55,9536 ;55,9500;171,3800;22,8500;607,3900
3;CEDENAR;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;315,0200;62,0400; 55,9536 ;55,9500;316,2400;22,8500;812,7500
3;CEDENAR;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;315,0200;62,0400; 55,9536 ;55,9500;259,9600;22,8500;756,4700
3;CEDENAR;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;315,0200;21,2300; 55,9536 ;55,9500;204,1000;22,8500;659,8000
3;CEDENAR;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;315,0200;14,9500; 55,9536 ;55,9500;118,4900;22,8500;567,9100
5;CENS;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;316,5100;66,2800; 55,9536 ;55,9500;366,9300;22,8500;854,3500
5;CENS;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;316,5100;66,2800; 55,9536 ;55,9500;314,8600;22,8500;802,2800
5;CENS;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;316,5100;22,1600; 55,9536 ;55,9500;234,2400;22,8500;677,5400
5;CENS;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;316,5100;22,7200; 55,9536 ;55,9500;93,6000;22,8500;537,4600
2;CHEC;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;316,1300;61,5400; 55,9536 ;55,9500;384,1500;22,8500;865,7600
2;CHEC;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;316,1300;61,5400; 55,9536 ;55,9500;309,5500;22,8500;791,1600
2;CHEC;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;316,1300;28,1800; 55,9536 ;55,9500;206,0700;22,8500;654,3200
2;CHEC;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;316,1300;20,9800; 55,9536 ;55,9500;90,6700;22,8500;531,7200
29;EBSA;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;315,7000;69,4200; 55,9536 ;55,9500;308,1300;22,8500;800,8300
29;EBSA;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;315,7000;69,4200; 55,9536 ;55,9500;223,3500;22,8500;716,0500
29;EBSA;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;315,7000;19,9200; 55,9536 ;55,9500;221,4000;22,8500;664,6000
29;EBSA;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;315,7000;17,0000; 55,9536 ;55,9500;166,3800;22,8500;606,6600
36;EDEQ;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;316,9500;61,0500; 55,9536 ;55,9500;395,8900;22,8500;877,2400
36;EDEQ;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;316,9500;61,0500; 55,9536 ;55,9500;344,9800;22,8500;826,3300
36;EDEQ;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;316,9500;26,0700; 55,9536 ;55,9500;206,0800;22,8500;652,4500
36;EDEQ;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;316,9500;19,9400; 55,9536 ;55,9500;127,2200;22,8500;567,4600
74;EPM-EADE;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;317,0300;65,8500; 55,9536 ;55,9500;360,6800;22,8500;848,4200
74;EPM-EADE;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;317,0300;65,8500; 55,9536 ;55,9500;297,0200;22,8500;784,7600
74;EPM-EADE;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;317,0300;20,1500; 55,9536 ;55,9500;227,1100;22,8500;669,1500
74;EPM-EADE;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;317,0300;17,7800; 55,9536 ;55,9500;119,0700;22,8500;558,7400
32;EEP;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;317,2700;58,6300; 55,9536 ;55,9500;315,7100;22,8500;793,8000
32;EEP;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;317,2700;58,6300; 55,9536 ;55,9500;271,7200;22,8500;749,8100
32;EEP;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;317,2700;24,4500; 55,9536 ;55,9500;206,0800;22,8500;649,9900
32;EEP;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;317,2700;21,4000; 55,9536 ;55,9500;90,6800;22,8500;531,5400
16;ESSA;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;316,7900;70,1500; 55,9536 ;55,9500;315,7000;22,8500;812,9300
16;ESSA;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;316,7900;70,1500; 55,9536 ;55,9500;228,5700;22,8500;725,8000
16;ESSA;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;316,7900;25,8800; 55,9536 ;55,9500;206,0700;22,8500;659,0300
16;ESSA;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;316,7900;19,7300; 55,9536 ;55,9500;90,6700;22,8500;537,4800
75;ENERCA;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% OPERADOR;25;315,7000;59,2000; 55,9536 ;55,9500;296,0800;22,8500;775,1300
75;ENERCA;TREC;TRANSACCIONES ENERGETICAS;1;AEREA;NIVEL 1-2;100% USUARIO;25;315,7000;59,2000; 55,9536 ;55,9500;222,4400;22,8500;701,4900
75;ENERCA;TREC;TRANSACCIONES ENERGETICAS;2;N/A;N/A;N/A;25;315,7000;14,6300; 55,9536 ;55,9500;185,5400;22,8500;620,0200
75;ENERCA;TREC;TRANSACCIONES ENERGETICAS;3;N/A;N/A;N/A;25;315,7000;10,2200; 55,9536 ;55,9500;89,7600;22,8500;519,8300
83;CARIBEMAR;SCEC;SOL & CIELO;1;AEREA;NIVEL 1-2;100% USUARIO;25;565,1600;117,0500; 55,9536 ;177,4800;154,9800;23,8400;1094,4700
83;CARIBEMAR;SCEC;SOL & CIELO;1;AEREA;NIVEL 1-2;100% OPERADOR;25;565,1600;117,0500; 55,9536 ;147,6000;154,9800;23,8400;1064,5800
83;CARIBEMAR;SCEC;SOL & CIELO;2;N/A;N/A;N/A;25;565,1600;29,3300; 55,9536 ;123,1500;134,4500;23,8400;931,8900
83;CARIBEMAR;SCEC;SOL & CIELO;3;N/A;N/A;N/A;25;565,1600;24,5600; 55,9536 ;92,7600;70,4200;23,8400;832,7000
83;CARIBEMAR;SCEC;SOL & CIELO;4;N/A;N/A;N/A;25;565,1600;8,1500; 55,9536 ;39,8400;70,4200;23,8400;763,3700
82;CARIBESOL;SCEC;SOL & CIELO;1;AEREA;NIVEL 1-2;100% USUARIO;25;565,1600;130,2500; 55,9536 ;127,3400;119,4800;23,8000;1021,9900
82;CARIBESOL;SCEC;SOL & CIELO;1;AEREA;NIVEL 1-2;100% OPERADOR;25;565,1600;130,2500; 55,9536 ;104,6300;119,4800;23,8000;999,2800
82;CARIBESOL;SCEC;SOL & CIELO;2;N/A;N/A;N/A;25;565,1600;41,5000; 55,9536 ;85,9200;61,6400;23,8000;833,9900
82;CARIBESOL;SCEC;SOL & CIELO;3;N/A;N/A;N/A;25;565,1600;35,4800; 55,9536 ;63,4500;61,6400;23,8000;805,5000
82;CARIBESOL;SCEC;SOL & CIELO;4;N/A;N/A;N/A;25;565,1600;19,0000; 55,9536 ;39,8400;61,6400;23,8000;765,4100
5;CENS;SCEC;SOL & CIELO;1;AEREA;NIVEL 1-2;100% USUARIO;25;559,9400;109,2500; 55,9536 ;315,7000;52,8300;23,8400;1117,5200
5;CENS;SCEC;SOL & CIELO;1;AEREA;NIVEL 1-2;100% OPERADOR;25;559,9400;109,2500; 55,9536 ;263,6200;52,8300;23,8400;1065,4400
5;CENS;SCEC;SOL & CIELO;2;N/A;N/A;N/A;25;559,9400;35,9100; 55,9536 ;206,0700;52,8300;23,8400;934,5500
5;CENS;SCEC;SOL & CIELO;3;N/A;N/A;N/A;25;559,9400;36,8300; 55,9536 ;90,6700;52,8300;23,8400;820,0700
5;CENS;SCEC;SOL & CIELO;4;N/A;N/A;N/A;25;559,9400;19,3800; 55,9536 ;34,0500;52,8300;23,8400;746,0000
74;EPM-EADE;SCEC;SOL & CIELO;1;AEREA;NIVEL 1-2;100% USUARIO;25;325,2600;68,0400; 55,9536 ;299,0400;76,0800;23,8400;848,2200
74;EPM-EADE;SCEC;SOL & CIELO;1;AEREA;NIVEL 1-2;100% OPERADOR;25;325,2600;68,0400; 55,9536 ;235,3900;76,0800;23,8400;784,5600
74;EPM-EADE;SCEC;SOL & CIELO;2;N/A;N/A;N/A;25;325,2600;21,1800; 55,9536 ;196,0500;76,0800;23,8400;698,3700
